GeneID	Base mean	Log2(FC)	StdErr	Wald-Stats	P-value	P-Adj
gene-J2S48_RS17225	2405.74376540436	1.04384059206103	0.293727866006154	3.55376766343019	0.000379754540433916	0.00157552925406214
gene-J2S48_RS06935	242.074694982875	1.4468683421323	0.4074072345445	3.55140561936748	0.000383179391813451	0.00158784801482744
gene-J2S48_RS04615	9.76283060761225	3.94228859750126	1.11040254887887	3.55032380057272	0.000384757596761056	0.00159249432863691
gene-J2S48_RS25375	1038.56847802381	-1.17281812622713	0.330810833414027	-3.54528330926602	0.000392191304217082	0.00162133653048225
gene-J2S48_RS07340	377.391090104068	1.50001806158615	0.423168753476423	3.54472784028399	0.000393018668083667	0.00162283182259666
MSTRG.2706.1	91.417542341265	1.62001643845154	0.457287327462747	3.54266637442192	0.000396103473841043	0.00163363385365211
gene-J2S48_RS22580	57.0620867770125	-2.29807255959041	0.648806168609436	-3.54200171141374	0.000397102897788734	0.00163581985673019
gene-J2S48_RS00810	610.143162089191	-1.37403856742919	0.387978637751572	-3.54153150130137	0.000397811354053674	0.00163680350516771
MSTRG.1290.1	360.84866922447	1.63196735767317	0.461687705716537	3.53478625804073	0.000408105127453039	0.0016752018482613
gene-J2S48_RS25435	17.0149613794236	-3.68554426527571	1.04303188565691	-3.53349146460131	0.000410109331824121	0.0016814482604789
gene-J2S48_RS14085	250.848872185961	-1.98414263433471	0.561726868584977	-3.53221956309991	0.000412087049884407	0.00168757152625988
gene-J2S48_RS24735	388.152575268668	-1.40037079210505	0.39670604122794	-3.52999613459484	0.000415565738349303	0.00169981995087714
gene-J2S48_RS21460	1029.59231430533	-1.35944396746769	0.385167489791908	-3.52948782931329	0.000416364855083223	0.00170109205154166
gene-J2S48_RS00320	89.6964301911098	-1.95762442842646	0.55604192115191	-3.52064179688286	0.000430503746516716	0.00175679807565662
gene-J2S48_RS08890	1028.47078561744	-1.28935118276777	0.366705988497473	-3.51603525224857	0.000438042818077868	0.00178547277310102
gene-J2S48_RS01440	224.741360689711	-1.31272589785334	0.373534947692618	-3.51433220897333	0.00044086108965551	0.00179486086150637
MSTRG.482.1	206.441794072842	-1.36445071072142	0.388795746430526	-3.50942808209255	0.000449071486642304	0.00182615417846958
gene-J2S48_RS20555	189.559280692964	2.27523623861359	0.649719975522159	3.501872074635	0.000462001386960073	0.00187654409505344
gene-J2S48_RS08510	757.461795469091	-1.39797717982172	0.399286116576155	-3.5011915560933	0.000463182788413959	0.00187915252342567
gene-J2S48_RS05195	3232.84150095467	-1.42619863138313	0.407585185520484	-3.49914246652974	0.000466757115462801	0.00188925499115896
gene-J2S48_RS08350	998.080180683708	1.3591068470466	0.389374637889531	3.49048632035503	0.000482142295677534	0.00194926438565685
gene-J2S48_RS10325	461.830974568471	-1.49568498681987	0.428765917067023	-3.48834860067963	0.00048601397612192	0.00196036887359363
gene-J2S48_RS19815	35.8491414062398	3.01278029732629	0.863628577384308	3.4885139007919	0.000485713565485297	0.00196036887359363
gene-J2S48_RS00445	634.271674940655	1.3148107121356	0.377397163379417	3.48389134767754	0.000494180060935493	0.0019887038248963
gene-J2S48_RS17090	178.947351469422	-1.83131504833796	0.525623523413692	-3.48408122308602	0.000493829599092179	0.0019887038248963
gene-J2S48_RS04495	400.561564464625	1.51080399315335	0.433795043330845	3.48275992633024	0.000496273190709287	0.00199035229035843
gene-J2S48_RS22295	436.649029454584	1.42694330262606	0.409718135394869	3.48274381667493	0.000496303053176895	0.00199035229035843
gene-J2S48_RS17200	96.3639935395465	2.2528132183332	0.647361285581455	3.47999373535249	0.000501425507254301	0.00200858378480602
gene-J2S48_RS25890	102.923967832697	1.66007117050763	0.477087118043374	3.47959755718389	0.000502167499772531	0.00200924654042166
gene-J2S48_RS00820	523.117789857369	-1.16908774216922	0.336031835843191	-3.47909816114797	0.000503104265024512	0.00201068619680095
MSTRG.157.1	209.336078278392	1.60589985411996	0.462156757374564	3.47479470654678	0.000511244445304366	0.00204087845576829
gene-J2S48_RS08085	55.5497873969664	-2.01980821361899	0.581504033156304	-3.47342081645732	0.000513868966886888	0.00204900840915424
gene-J2S48_RS15640	174.90567147172	1.74094642101656	0.501475697907787	3.47164663867059	0.00051727673385605	0.00206023933427238
gene-J2S48_RS20665	76.2476946567471	-1.79025356455952	0.515743653962549	-3.47120812986197	0.000518122243751928	0.00206125116378478
gene-J2S48_RS16395	1754.06273624876	-1.07784468849753	0.310772572694583	-3.46827481959548	0.000523811312114707	0.00208150789363712
gene-J2S48_RS14280	290.829731482013	1.57247595145006	0.453729481574217	3.46566845512075	0.000528915070502573	0.00209700684948972
MSTRG.1293.1	85.5336484044356	2.30438811835577	0.665498215842702	3.46265108380161	0.000534881523860303	0.0021182523984695
gene-J2S48_RS16090	515.067370524091	-1.02653135867442	0.296530901448108	-3.46180230681308	0.000536571135339696	0.00212253167611673
gene-J2S48_RS24760	363.341019431977	-1.4884760456839	0.430586377622476	-3.45685818929679	0.000546512364818929	0.00215940543241946
gene-J2S48_RS15820	92.7512712502154	-2.58271742398623	0.747336500420918	-3.4558962696611	0.000548466344591098	0.00216467181302376
gene-J2S48_RS14500	6893.22627726326	1.39105420318917	0.402665782221866	3.45461239719324	0.000551084458822238	0.00217254450112613
MSTRG.3286.1	274.650034731039	1.20309817889701	0.348464143259025	3.45257382192894	0.000555265516716608	0.00218655404040382
gene-J2S48_RS06940	506.977901627447	-1.0879204874453	0.315793213989112	-3.4450407394847	0.000570973328725635	0.00224587138894903
gene-J2S48_RS10300	97.5465470849532	1.62417555017463	0.471504658192575	3.44466490829721	0.000571767737830757	0.00224646061594159
gene-J2S48_RS20315	112.18768589328	-1.52541147390115	0.44288478827594	-3.44426251314537	0.00057261943705642	0.00224727335376309
gene-J2S48_RS23070	84.5081137293522	-1.69916667368155	0.493441445376599	-3.44350214114003	0.000574232047019669	0.00225106713595449
gene-J2S48_RS21280	727.952818711922	-1.59325375603625	0.46312578857646	-3.44021817686624	0.000581245424793565	0.00227600034315233
gene-J2S48_RS18740	23471.8050928263	-1.02731198569024	0.2986615256102	-3.43971987550565	0.000582316561411707	0.00227763548430954
gene-J2S48_RS01680	18.3415807514696	-3.03817298376888	0.883747114768575	-3.43783072441994	0.000586394148124422	0.00229101301145024
gene-J2S48_RS22740	242.788950700293	-1.42116123591955	0.413678273797074	-3.43542633475764	0.000591622284064958	0.00230885068305305
MSTRG.1609.1	6371.71730806561	1.01073349641577	0.294571704187025	3.43119682593155	0.00060092441617213	0.00234142661227588
gene-J2S48_RS14125	1211.94309627864	1.05693012767905	0.308051166788693	3.4310213419969	0.000601313290670563	0.00234142661227588
gene-J2S48_RS16070	2214.18267100652	-1.35457722622987	0.394841971969716	-3.43068194972383	0.000602066052630949	0.00234174128729783
gene-J2S48_RS00005	4299.9094913918	-1.41081856521586	0.4114223249983	-3.42912496355584	0.000605530656011966	0.00235259123322375
gene-J2S48_RS14135	906.308044332938	-1.09139175500494	0.318692670751396	-3.42459006801667	0.000615727711126427	0.00238954462502851
gene-J2S48_RS12225	210.293285545916	2.23038626281786	0.651565511710628	3.42311896920721	0.000619069761897596	0.00239984218043729
rna-J2S48_RS24275	7.75220474254209	4.02614466380957	1.17630688337901	3.42269922985083	0.000620026418587907	0.00240088007642095
gene-J2S48_RS08490	316.730262754124	-1.43122499966378	0.418352189360477	-3.42110077600323	0.000623682171504185	0.00241235556902562
MSTRG.386.1	18384.1537435591	-1.30383776443171	0.381455468926832	-3.41806022102622	0.000630691505645988	0.00243676263545041
MSTRG.3179.1	191.854562539266	1.49899431616158	0.439002489427573	3.41454627766727	0.000638883393198777	0.00246567954075054
gene-J2S48_RS23325	90.8871180615449	-1.67400162473656	0.491168905945962	-3.4081995103345	0.000653930637491508	0.00252096047749768
gene-J2S48_RS05310	6953.55657923348	1.57300031007144	0.461585550068655	3.40781965518088	0.000654841588699824	0.0025216828028938
gene-J2S48_RS18705	307.063558951413	1.29892620491393	0.381251138243308	3.40700938205455	0.000656788693342594	0.00252638917913791
gene-J2S48_RS14610	1207.30624638887	-1.04712267266705	0.307653787100301	-3.40357478624396	0.000665102032033878	0.00255554639651385
gene-J2S48_RS11650	81.2623774008289	-1.79630327270754	0.528075088616808	-3.4016057780961	0.000669911975153569	0.00256836439319053
gene-J2S48_RS14165	986.636679767114	1.20193163337505	0.353329929171447	3.40172607566407	0.000669617184103635	0.00256836439319053
gene-J2S48_RS26085	140.690291212952	-2.03676340421735	0.599195163040713	-3.39916529679824	0.00067591852742752	0.00258570369712943
MSTRG.2480.1	6067.59022972067	3.39758444442227	1.00068505845077	3.39525849389847	0.000685638333490615	0.00261714084579934
gene-J2S48_RS23950	327.222379139441	-1.28044900675293	0.377097294937401	-3.39554015354442	0.000684933264899738	0.00261714084579934
gene-J2S48_RS09840	128.796370817219	1.83510394244275	0.541051014748325	3.39173921205261	0.000694505090075741	0.00264808560056232
gene-J2S48_RS13995	1123.36869485839	-1.16266967158294	0.342875606644449	-3.39093726427903	0.000696540434167492	0.00265294362084559
gene-J2S48_RS15000	661.304024725587	1.49765161928399	0.441792222068218	3.38994564520137	0.000699064829312707	0.00265965167047466
gene-J2S48_RS14065	1190.70392130704	-1.19666619589886	0.353547478991674	-3.38473972240385	0.000712457766630677	0.00270765029084832
gene-J2S48_RS17280	212.270088029338	-1.42322842830367	0.421072281330418	-3.38000977838496	0.000724832509744593	0.00275167897217855
MSTRG.3126.1	11.3235398718213	4.05075468657911	1.19994634201972	3.37577985342327	0.000736067906810788	0.00279129124617584
gene-J2S48_RS07995	73.7575115413857	1.84621358747403	0.547008543156947	3.3751092383658	0.000737863959288066	0.0027950607588249
MSTRG.2884.1	101.629603472083	-1.93176753908694	0.57363811001068	-3.36757182860632	0.000758332693421814	0.00286947821560806
gene-J2S48_RS10080	42711.8526297124	1.24230977764297	0.369165602879845	3.36518290965293	0.000764929324199462	0.00289130010285805
gene-J2S48_RS13820	1567.6726665535	-1.19801504852817	0.356241182024261	-3.36293249904661	0.000771192182481708	0.00291181447015033
gene-J2S48_RS16255	1884.23204703525	1.21928070183433	0.363042384230317	3.35850786243407	0.000783644919141196	0.00295552635362304
gene-J2S48_RS18565	372.947420883831	-1.19842688062662	0.356863864724367	-3.35821863486307	0.000784465387977422	0.00295552635362304
gene-J2S48_RS13730	411.826995118092	1.57808437879248	0.471220640470655	3.34892881011387	0.000811246372499455	0.0030531248468257
gene-J2S48_RS22505	62.1911906522489	1.87623146918453	0.562553674080799	3.33520436472173	0.000852367324719526	0.00320442300609229
gene-J2S48_RS08795	157.487690487508	-1.38367673891863	0.415069960719316	-3.33359883842404	0.000857302062846122	0.00321950182006329
gene-J2S48_RS18795	230.089396838361	-1.38783900462393	0.416526385824498	-3.33193538718262	0.000862442773260215	0.00323103001880075
gene-J2S48_RS18885	614.50938036813	-1.13561648265883	0.340851325529815	-3.33170622380197	0.000863153213056958	0.00323103001880075
gene-J2S48_RS26340	120.877262288835	2.26101401904397	0.678619341676042	3.33178540632183	0.000862907674397647	0.00323103001880075
gene-J2S48_RS04560	1080.56891613059	1.06290135789275	0.319161173901503	3.33029655487099	0.000867535341316809	0.00324394921082519
gene-J2S48_RS24680	546.356595342389	-1.03733010913845	0.311649211135175	-3.32851832148074	0.000873092620897468	0.00326123020774671
MSTRG.3332.1	95.9761416926447	1.86950036890763	0.561906361798805	3.32706745466075	0.000877651255920663	0.00327474799452196
gene-J2S48_RS10335	1999.532680272	-1.45782703991926	0.438528377349309	-3.32436192323772	0.000886211051004759	0.00330315028101774
gene-J2S48_RS18035	110.057028605374	1.95341913722422	0.588023550716869	3.32200833596337	0.000893720238015026	0.00332402884683283
MSTRG.3257.1	328.199746962499	-1.58984316899591	0.478945119797173	-3.3194683550992	0.000901890259913933	0.00335083961172714
gene-J2S48_RS12005	327.989671912242	1.2066284679198	0.363680554357285	3.31782508980228	0.00090721275564548	0.00336702497702289
gene-J2S48_RS05110	88.4434826351634	-1.75796708516847	0.529965927842449	-3.31713227740009	0.000909465469615057	0.00337179485277497
gene-J2S48_RS03975	419.141255728641	-1.08047626003182	0.325783412641574	-3.31654779864608	0.000911369961606867	0.0033752649481402
gene-J2S48_RS21520	178.319602922558	-1.52560977890158	0.460295962460869	-3.31441051697531	0.000918365688924867	0.00339756308482289
gene-J2S48_RS05595	251.225297842776	1.33842300240892	0.403893141175358	3.31380473190017	0.000920357569865288	0.00340132145384998
gene-J2S48_RS25365	238.380164032599	-1.71708190165463	0.518273220943389	-3.31308242885693	0.000922737805436795	0.00340650556350342
gene-J2S48_RS15845	94.1708586504229	1.97303395733194	0.595878467746741	3.31113484397714	0.000929184217934299	0.00342544155126058
gene-J2S48_RS12685	371.774759795338	-1.03053813410377	0.311252476000965	-3.31093955410197	0.000929832914631998	0.00342544155126058
gene-J2S48_RS22555	35.8202968863938	2.98756616079104	0.902826849976627	3.30912418130717	0.000935883171048835	0.00344045659399282
gene-J2S48_RS25835	657.192604770712	-1.1951260935905	0.361153008651007	-3.30919600546755	0.000935643104881724	0.00344045659399282
gene-J2S48_RS20980	361.563637784789	1.21985721902599	0.36873896516648	3.30818637101519	0.00093902296389392	0.00344836146382541
MSTRG.1644.1	350.661272209569	-1.1529700497524	0.348552680590739	-3.30787887729999	0.000940054576705338	0.00344851599980853
gene-J2S48_RS19185	20.0386551892352	2.78968686509207	0.844982579618242	3.30147263669321	0.00096178715788909	0.00352453022633384
gene-J2S48_RS20845	2315.74893946244	-1.5479864431843	0.469147356779991	-3.29957404813906	0.000968316779460013	0.00354473106766612
gene-J2S48_RS13575	348.802651643148	1.12840122004334	0.342075929800148	3.29868640772997	0.00097138361284223	0.0035522265380432
gene-J2S48_RS00985	95.6844733604442	-1.44842094624569	0.439431234870622	-3.29612651834395	0.000980278583121182	0.00358099671087769
gene-J2S48_RS24030	1391.42128715161	-1.00872453975457	0.306093210535064	-3.2954815887333	0.000982531414506741	0.00358546804141989
MSTRG.2354.1	559.133327766227	-1.43181199371527	0.435147926626799	-3.29040288624253	0.00100044028286734	0.00364700249559902
gene-J2S48_RS13890	109.890560897177	1.88270873662473	0.572321395616489	3.28960047806133	0.00100329727911291	0.00365359562978944
gene-J2S48_RS01275	44.5856755286605	-2.35585526352319	0.71623847278667	-3.28920513632458	0.00100470767980743	0.00365491259303641
gene-J2S48_RS14680	449.548632186073	-1.16898509028999	0.355508068613803	-3.28820972994536	0.00100826697247881	0.00366403586974835
gene-J2S48_RS04570	488.918303682168	1.10152538250073	0.335134687208677	3.28681400208165	0.00101327736186132	0.00367840792300696
MSTRG.39.1	1060.46844413367	1.1898281702241	0.36216187708434	3.28534902625054	0.00101856112039755	0.00369050985263547
gene-J2S48_RS19835	166.00912827807	1.7334631621728	0.527641855886486	3.28530260219865	0.00101872897510339	0.00369050985263547
gene-J2S48_RS13550	162.499575892863	-1.81553405240204	0.553828757679252	-3.27815056049057	0.00104489646877203	0.00378137507130897
gene-J2S48_RS05325	728.337531395697	1.11183828831399	0.339197874533192	3.27784568179892	0.00104602564324313	0.00378153461276173
MSTRG.1223.1	23.5202540844826	-2.74080042928202	0.836590723609546	-3.27615445872575	0.00105230992989707	0.00380031099035366
gene-J2S48_RS09855	476.637821235249	-1.22945440564749	0.375678401138079	-3.27262467558152	0.00106553867195821	0.00384410173061527
gene-J2S48_RS04050	176.500288653652	1.51116436709309	0.461811429780247	3.27225414886804	0.00106693619916334	0.00384516303421327
gene-J2S48_RS12775	46.8943153477154	-1.95556097802794	0.597878037981735	-3.27083594612264	0.00107230095915056	0.00386050500272698
gene-J2S48_RS11535	171.886691933103	1.25101772856576	0.382561261939266	3.27011083721374	0.00107505352254164	0.00386642056352694
MSTRG.3289.1	86.6438792930303	1.88796092201088	0.577503618456247	3.26917591799283	0.00107861218664558	0.00387522007263903
gene-J2S48_RS04120	268.103125133074	-1.34519642729763	0.411627255964162	-3.267996489073	0.00108311709234191	0.00388739759712829
MSTRG.128.1	137.368930052953	2.06633370774719	0.633346044257409	3.26256669080478	0.00110408191342971	0.00395449688417528
gene-J2S48_RS14560	64.728921528495	1.75969862147199	0.539789354914601	3.25997281245086	0.0011142289390566	0.00398674317516657
gene-J2S48_RS16600	1378.53556986062	-1.45801894924535	0.447404160388101	-3.25884083862919	0.00111868408966405	0.0039985785153633
gene-J2S48_RS18730	325.188428714276	1.01898772853444	0.312731971651207	3.25834203376854	0.00112065247706922	0.00400151012560065
gene-J2S48_RS08980	124.424960562895	-1.37094177787444	0.421485725964804	-3.25264105857031	0.0011433782935542	0.00407847835520613
gene-J2S48_RS09100	319.31843205777	-1.27780516912984	0.392903963269157	-3.25220738039357	0.00114512438494931	0.00408053014473245
gene-J2S48_RS19750	30.164823019433	2.74816737905411	0.845174967746202	3.25159580433689	0.00114759092440451	0.00408514236113353
gene-J2S48_RS01675	86.0846683957772	-1.5859452231355	0.48786279822974	-3.25080171902893	0.00115080086715115	0.0040888100475146
gene-J2S48_RS14740	118.459265046067	-1.7605258702342	0.541573541611737	-3.25076048766125	0.00115096776373366	0.0040888100475146
gene-J2S48_RS20800	122.7994493121	-1.51629269052371	0.466697933554553	-3.24898093928772	0.00115819238613774	0.00411028560660899
gene-J2S48_RS08900	121.420898918885	-1.36345839227526	0.420006866961607	-3.24627642909441	0.00116925245942171	0.00414531517912987
MSTRG.135.1	232.835020873371	1.26216293749767	0.389548282719895	3.24006803132343	0.00119501184398768	0.00423233361412304
gene-J2S48_RS18760	1093.18715575789	-1.29589119152691	0.400072821764391	-3.23913827940576	0.00119891432490134	0.00424081796274394
gene-J2S48_RS19290	334.098675712341	-1.32956164954944	0.410532283738282	-3.23862873205132	0.00120105805716737	0.00424081796274394
MSTRG.2702.1	1093949.67023377	1.77045837313622	0.546629044456352	3.23886626788561	0.00120005827266541	0.00424081796274394
gene-J2S48_RS19090	1276.79918687571	1.64874805152562	0.509372290054356	3.23682321107353	0.00120868265563723	0.00426342009604833
gene-J2S48_RS15775	248.649927574135	-1.26946317977243	0.392362893827104	-3.23543127993093	0.00121459118528946	0.00427992950529199
gene-J2S48_RS14845	150.921256719239	-1.25742796582754	0.389015156047309	-3.2323367002046	0.00122782290526494	0.00431782323395391
gene-J2S48_RS20835	206.144396542453	1.52732848983236	0.47247798689711	3.23259185017854	0.00122672692680703	0.00431782323395391
gene-J2S48_RS13055	183.615640215015	-1.83021935141952	0.567567913851177	-3.22467022316456	0.00126117854598895	0.00443065245239062
gene-J2S48_RS23890	127.636101224222	2.15086714334747	0.667376804416325	3.22286769500265	0.00126914159733233	0.0044541374287041
gene-J2S48_RS06780	34.5369455339544	2.65199297224152	0.82391072345434	3.21878681360371	0.00128734155601609	0.00451346611943266
MSTRG.1374.1	91.14166746425	-2.52969797824645	0.786125239485689	-3.21793252675803	0.00129118187898998	0.00452238075204029
gene-J2S48_RS14520	664.741888670274	1.0608587877712	0.329775163950605	3.21691535245542	0.00129576822860721	0.00452972096762541
MSTRG.2764.1	112.261146826075	1.87292865048662	0.582216963762075	3.21689123996737	0.00129587713191464	0.00452972096762541
gene-J2S48_RS24965	621.235845278495	1.07092848612976	0.333103564422855	3.21500158062037	0.00130443803968545	0.00455507672174729
gene-J2S48_RS18280	454.709631606668	-1.20657462781141	0.37567847425176	-3.21172148661047	0.00131942220529716	0.0045981863854606
gene-J2S48_RS11890	181.538308273331	1.58449457466024	0.494110908274536	3.20675894445113	0.00134239430055015	0.00467357056685041
gene-J2S48_RS01840	112.392051735392	1.45632532499914	0.454786700515397	3.20221616715865	0.00136374618951789	0.00473844015001979
gene-J2S48_RS21990	64.75004864529	-1.76706834832209	0.551941208045271	-3.20155176414577	0.00136689513385387	0.00474465093772983
gene-J2S48_RS15915	72.6957238541336	1.65691725199812	0.51846466630023	3.19581518220306	0.00139436397069345	0.00483518252524046
gene-J2S48_RS04995	305.208230321321	-1.29901884632508	0.406593100506288	-3.19488659474927	0.00139885795594806	0.00484594431061528
gene-J2S48_RS24440	290.030131395282	-1.28783597713234	0.403175098571149	-3.19423491603631	0.00140201978688187	0.00485207443622972
gene-J2S48_RS04410	130.88510150641	-1.35173240118298	0.423265860519837	-3.19357767130768	0.00140521529640355	0.00485830883726822
gene-J2S48_RS19105	634.643591984089	-1.3111453144722	0.411111913191749	-3.18926616427353	0.00142634482696872	0.00492647346083844
gene-J2S48_RS16565	21954.0265661657	-1.18246125081316	0.370982538682296	-3.18737710678562	0.00143569454218217	0.00495385691040085
gene-J2S48_RS18830	763.276211427312	-1.13089466470105	0.355853492034998	-3.17797826918563	0.00148305865926476	0.00510213171523959
gene-J2S48_RS26185	197.62390596795	-1.91714516126565	0.60324641359112	-3.1780465131204	0.00148270962464609	0.00510213171523959
MSTRG.249.1	84.3197780012691	-1.49110416462875	0.469514763440842	-3.17584084832857	0.00149402892370929	0.00512974462968165
MSTRG.168.1	37.5628105094693	2.08924952564564	0.658823612768427	3.17118191448308	0.00151820035763893	0.00520760654170439
MSTRG.3037.1	99.9232521718178	-1.58488676674248	0.500067461470725	-3.16934591601151	0.00152782442531913	0.00523546521360589
gene-J2S48_RS07695	281.956158880692	1.32382933810064	0.418273079789961	3.16498814307011	0.00155089270982945	0.00530929380526094
gene-J2S48_RS16080	297.156686094989	-1.21048090655726	0.382836200546619	-3.16187681527743	0.00156755860810661	0.00536108120633125
gene-J2S48_RS24490	1991.65240314439	-1.13900071566432	0.360514037250531	-3.15937965786558	0.0015810538056799	0.00540193383607299
gene-J2S48_RS13395	4943.7708889886	-1.08707212229851	0.345065834934748	-3.15033252278968	0.00163084728938525	0.00555572121554993
gene-J2S48_RS01140	3758.10346663388	-1.50023048099077	0.476400032311031	-3.14909819319934	0.00163775155244318	0.0055737931252583
gene-J2S48_RS21090	73.7707445748204	-1.89820606025517	0.603478088965234	-3.14544321486463	0.00165835385010541	0.00563840309035839
gene-J2S48_RS11640	157.709766810868	-1.40788280348445	0.447665813796172	-3.14494151685542	0.00166120034847001	0.00564257623237622
gene-J2S48_RS16840	584.721840078818	-1.03779023047541	0.330390146842244	-3.14110526719474	0.00168311524445968	0.00571144754327359
gene-J2S48_RS08335	229.741321930949	1.37603395571126	0.438969924095601	3.13468846082399	0.00172036708234529	0.00583217828985734
gene-J2S48_RS11820	497.742107134861	-1.35774468660929	0.43319788991473	-3.13423661153232	0.0017230185935034	0.0058354905717778
gene-J2S48_RS12810	851.04526210215	2.939955942298	0.938258009829504	3.133419498153	0.00172782306773097	0.00584608096217712
gene-J2S48_RS00600	221.968629124739	-1.15106898092279	0.36762997442451	-3.13105312678782	0.00174180647645711	0.00588197245198938
gene-J2S48_RS18075	4157.77505737897	-1.43076182814066	0.456917347067323	-3.13133619750674	0.00174012828713585	0.00588197245198938
gene-J2S48_RS25060	280.821429421741	1.13530204605829	0.362642519148254	3.13063688374105	0.00174427688323404	0.00588461271836458
gene-J2S48_RS01370	153.690248648277	-1.93295420720318	0.617844019251715	-3.12854724974796	0.00175672763746636	0.00592088570267917
gene-J2S48_RS20895	439.156340746758	-1.07201021934433	0.343498795303521	-3.1208558341437	0.00180326290726153	0.00606014583587892
gene-J2S48_RS23065	91.0300037314954	1.41543430531637	0.453599135889723	3.12045194385133	0.00180573758862782	0.00606261608513289
gene-J2S48_RS13970	87.9493233864042	-1.62595375449366	0.521240037711568	-3.11939535886803	0.0018122261739626	0.00607854496271383
gene-J2S48_RS24140	440.730337465151	1.47826854350817	0.474040821835328	3.11844144093922	0.00181810266972147	0.0060923921192109
gene-J2S48_RS10490	1727.56092013041	-1.48928743845171	0.477807414273508	-3.11691990111983	0.00182751218315969	0.00611804030577476
gene-J2S48_RS23520	112.658788825586	-1.64189282449059	0.528573761307835	-3.10627001315408	0.00189463625593983	0.00632452811489492
MSTRG.32.1	144.378925977235	1.14663335936957	0.3695195863739	3.10303811124465	0.00191544971928531	0.00638788734134862
gene-J2S48_RS10850	532.626665285734	-1.54882717697472	0.499228499604799	-3.10244142351811	0.0019193152757566	0.00639465940345293
MSTRG.207.1	159.144991922576	-1.76422915178719	0.56922499637382	-3.09935291497387	0.00193943848879257	0.00645553307874126
gene-J2S48_RS19825	908.047645980564	1.00170735044618	0.323303698068784	3.09834795095063	0.00194602799904201	0.00647128585559294
gene-J2S48_RS02820	171.550085767408	-1.49857555833914	0.484748114565892	-3.09145206202847	0.00199180140762808	0.00661718580131922
gene-J2S48_RS07435	362.946359524589	-1.19147479230212	0.386100962422377	-3.08591510579739	0.00202926751150443	0.00672882709571163
gene-J2S48_RS07375	27.2321548307573	2.13374674567267	0.692551148398377	3.08099517357998	0.00206309992970404	0.0068280182858676
gene-J2S48_RS05670	143.000325079777	1.42643820124419	0.464412189854668	3.07149173171053	0.0021299206301565	0.0070424795029368
gene-J2S48_RS10430	12494.6855248019	-1.51423244447937	0.493233992031155	-3.07000829006879	0.00214052829360038	0.00706414877196716
gene-J2S48_RS00905	94.2263025496291	-1.50756764133362	0.491690720134952	-3.06608927034427	0.00216878551934735	0.00714387290635681
MSTRG.1538.1	61.2507153781255	-2.0277912222811	0.661310245124448	-3.06632361623174	0.00216708625424354	0.00714387290635681
gene-J2S48_RS04105	98.928548202245	-1.67899713539937	0.547863106775944	-3.06462894586917	0.00217940202679149	0.0071720642713582
gene-J2S48_RS00025	48.5996313263575	1.9825382083461	0.647661179160561	3.06107309213079	0.00220545248468044	0.00723728993324985
gene-J2S48_RS18905	376.080382937985	1.17582794224585	0.384400611600043	3.05886074777962	0.00222180398412033	0.00728408926120352
MSTRG.36.1	184.214257817772	-1.39044867676034	0.45570322072534	-3.05121538212343	0.00227917017382531	0.00744415000541817
gene-J2S48_RS08780	140.483125209038	-1.55237968735408	0.508737377782913	-3.0514362717349	0.00227749389375521	0.00744415000541817
gene-J2S48_RS14465	96.4466234605796	1.61153156177786	0.528363405340733	3.05004386278154	0.00228807947087505	0.00746625183146025
gene-J2S48_RS20850	102.440050876759	-1.57302852161471	0.516570378992214	-3.04513883409954	0.00232572923395628	0.00758200783941781
gene-J2S48_RS20025	22.7524384029878	-2.56249329828429	0.842495900772281	-3.04154987096716	0.00235363572389701	0.00766581354932811
gene-J2S48_RS05550	274.021386903127	1.67558157515092	0.552389414128148	3.03333397109996	0.00241867762115567	0.00786295849788015
MSTRG.43.1	153.089505571609	2.17972363297827	0.719298747483635	3.03034537541421	0.00244274228850448	0.00793379019146141
gene-J2S48_RS21975	72.6433356452775	1.51297476541273	0.499424262289041	3.02943785405663	0.00245009305380211	0.00795025539338954
gene-J2S48_RS14900	40.2380733111238	-2.16937021459521	0.717006837996013	-3.02559208592551	0.00248146828821588	0.00803709756917502
gene-J2S48_RS05775	148.14313559225	1.67929410404004	0.555716060902424	3.02185634389089	0.00251229745042127	0.0081293933284291
gene-J2S48_RS08425	115.154734222002	2.0406322649983	0.675581716221447	3.02055579066235	0.00252311220301613	0.00815681449676364
gene-J2S48_RS21985	156.867787487042	1.59253143696221	0.527610569063852	3.01838425979197	0.00254126452151679	0.00820028412730185
gene-J2S48_RS21060	156.90133468553	-1.47252343922388	0.48815253631177	-3.01652317603327	0.00255691670786792	0.00824315885931517
gene-J2S48_RS16225	1371.67522867576	-1.05201949009993	0.349257975447633	-3.01215595363741	0.00259399293722049	0.0083549587672952
gene-J2S48_RS05160	95.2586968885641	1.44955740638779	0.482775347681005	3.00255059283927	0.00267727468027947	0.00858353473852249
gene-J2S48_RS12740	1495.74549574498	1.0883665259892	0.363789406765813	2.99174881331778	0.00277384393874659	0.0088760258066032
MSTRG.3018.1	80.501591168037	1.77274171036997	0.592593797394765	2.99149555422874	0.00277614580464777	0.0088760258066032
gene-J2S48_RS16510	717.136649435913	-1.21079253460857	0.404934454098772	-2.99009511873552	0.00278890585798637	0.00890864978467691
gene-J2S48_RS09990	128.671640970431	-1.3622557821002	0.455659169203604	-2.98963759355733	0.00279308618810967	0.00891383275234633
